Date,Open,High,Low,Close,Volume,tunh
2021-02-03,1852.0224609375,1858.2303466796875,1846.938232421875,1849.3319091796875,4347661,5.0
2021-02-04,1848.45703125,1850.916259765625,1803.004150390625,1810.6710205078125,9606509,4.0
2021-02-05,1810.82421875,1833.1302490234375,1808.4012451171875,1833.0498046875,7237269,1.0
2021-02-06,1832.67578125,1838.4404296875,1826.4111328125,1836.3804931640625,6261750,1.0
2021-02-07,1836.515380859375,1847.1409912109375,1823.6590576171875,1839.489013671875,6566764,1.0
2021-02-08,1838.832275390625,1866.613037109375,1822.4415283203125,1848.3377685546875,12013817,1.0
2021-02-09,1847.1962890625,1867.2235107421875,1846.2890625,1853.6861572265625,13001510,1.0
2021-02-10,1853.6767578125,1876.293701171875,1850.86669921875,1856.9366455078125,11247945,88.0
2021-02-11,1856.6920166015625,1863.58837890625,1835.9007568359375,1838.1356201171875,6616416,85.0
2021-02-12,1837.0469970703125,1844.104248046875,1824.2923583984375,1844.0841064453125,7842842,1.0
2021-02-13,1844.2659912109375,1853.0458984375,1842.0052490234375,1848.615966796875,4969823,1.0
2021-02-14,1849.5130615234375,1860.087158203125,1841.984130859375,1844.083251953125,5280232,82.0
2021-02-15,1842.696533203125,1852.806884765625,1829.1092529296875,1833.849609375,6633807,81.0
2021-02-16,1833.9017333984375,1843.8321533203125,1815.983642578125,1817.9237060546875,6758290,61.0
2021-02-17,1817.947265625,1828.0313720703125,1781.767578125,1798.0816650390625,9285650,3.0
2021-02-18,1798.30224609375,1810.7666015625,1789.232177734375,1789.232177734375,8183831,1.0
2021-02-19,1788.239013671875,1811.1734619140625,1773.91357421875,1808.0350341796875,13061557,1.0
2021-02-20,1808.0269775390625,1834.216552734375,1803.300048828125,1815.8056640625,11777659,3.0
2021-02-21,1814.4244384765625,1834.0809326171875,1807.5921630859375,1818.6224365234375,7131457,2.0
2021-02-22,1819.985107421875,1832.6199951171875,1802.220703125,1825.998779296875,17271740,1.0
2021-02-23,1825.6220703125,1841.2645263671875,1799.3831787109375,1820.9234619140625,39967948,54.0
2021-02-24,1821.6331787109375,1840.0296630859375,1791.9857177734375,1813.3675537109375,16446777,53.0
2021-02-25,1813.3028564453125,1819.367919921875,1769.996337890625,1769.996337890625,13219162,51.0
2021-02-26,1775.869140625,1787.2633056640625,1732.68115234375,1749.2469482421875,18150324,37.0
2021-02-27,1748.5081787109375,1757.0784912109375,1737.66845703125,1752.509033203125,8953290,2.0
2021-02-28,1752.4293212890625,1756.839111328125,1738.9720458984375,1747.4227294921875,13938363,1.0
2021-03-01,1748.1973876953125,1769.74853515625,1725.2847900390625,1728.6929931640625,12140377,34.0
2021-03-02,1728.56884765625,1754.837890625,1715.725830078125,1751.1312255859375,10231118,14.0
2021-03-03,1751.8751220703125,1751.8751220703125,1718.42919921875,1721.0286865234375,8561543,8.0
2021-03-04,1719.8994140625,1733.543701171875,1703.3172607421875,1707.1497802734375,10101093,5.0
2021-03-05,1706.788330078125,1718.91455078125,1695.138427734375,1711.9073486328125,9085441,2.0
2021-03-06,1710.6754150390625,1717.302490234375,1705.01904296875,1716.711181640625,5340897,1.0
2021-03-07,1715.5631103515625,1724.8153076171875,1711.2215576171875,1720.8682861328125,5720145,1.0
2021-03-08,1718.788330078125,1729.1302490234375,1693.4100341796875,1704.699462890625,10505927,1.0
2021-03-09,1704.6871337890625,1743.8133544921875,1697.6641845703125,1729.2515869140625,9331300,2.0
2021-03-10,1729.2294921875,1742.3446044921875,1718.7589111328125,1739.76171875,7860414,1.0
2021-03-11,1739.0247802734375,1752.4346923828125,1731.7205810546875,1743.667236328125,8448512,5.0
2021-03-12,1742.6796875,1743.1605224609375,1712.8712158203125,1739.8612060546875,6902335,1.0
2021-03-13,1740.2337646484375,1747.372802734375,1733.6044921875,1744.158447265625,6262923,1.0
2021-03-14,1744.148681640625,1747.619873046875,1734.40380859375,1737.068603515625,5057801,1.0
2021-03-15,1736.035888671875,1749.362548828125,1727.828369140625,1735.020263671875,9638725,1.0
2021-03-16,1735.8837890625,1754.96240234375,1735.0516357421875,1743.3291015625,9047600,1.0
2021-03-17,1744.44580078125,1766.4532470703125,1736.8875732421875,1758.459716796875,7549031,1.0
2021-03-18,1758.016845703125,1767.18408203125,1717.1279296875,1744.9281005859375,7057963,1.0
2021-03-19,1744.7694091796875,1767.8355712890625,1741.51904296875,1763.4857177734375,4238867,9.0
2021-03-20,1763.470458984375,1767.62939453125,1754.6146240234375,1763.453857421875,5625993,8.0
2021-03-21,1761.482177734375,1764.9310302734375,1745.22412109375,1748.865478515625,7080189,7.0
2021-03-22,1750.0267333984375,1758.61572265625,1740.40283203125,1748.4454345703125,7045958,6.0
2021-03-23,1748.2125244140625,1756.2542724609375,1736.1746826171875,1742.18896484375,7350147,5.0
2021-03-24,1742.8033447265625,1750.11279296875,1736.3721923828125,1742.7772216796875,7018677,1.0
2021-03-25,1743.315185546875,1750.4560546875,1726.8665771484375,1732.3409423828125,9962059,3.0
2021-03-26,1732.5494384765625,1746.4501953125,1724.9990234375,1744.706298828125,7197431,2.0
2021-03-27,1744.337646484375,1746.3802490234375,1730.7039794921875,1735.28857421875,5628990,1.0
2021-03-28,1734.5364990234375,1768.29833984375,1734.199462890625,1749.478271484375,10023341,7.0
2021-03-29,1748.9046630859375,1756.885986328125,1721.069580078125,1725.2864990234375,8467117,6.0
2021-03-30,1725.4212646484375,1731.82958984375,1699.1724853515625,1702.027099609375,8436784,2.0
2021-03-31,1702.4473876953125,1726.509521484375,1692.9200439453125,1716.32275390625,6966104,1.0
2021-04-01,1716.221923828125,1743.3238525390625,1715.7017822265625,1742.77294921875,6485905,1.0
2021-04-02,1742.8751220703125,1752.064697265625,1738.1082763671875,1742.8388671875,6275474,1.0
2021-04-03,1742.901611328125,1754.6529541015625,1739.1451416015625,1743.1920166015625,5304606,1.0
2021-04-04,1743.1221923828125,1804.02197265625,1740.150390625,1755.4344482421875,7286996,13.0
2021-04-05,1756.0550537109375,1763.91015625,1740.966064453125,1743.8997802734375,6883229,2.0
2021-04-06,1744.126953125,1763.0760498046875,1739.6160888671875,1759.2025146484375,8277670,1.0
2021-04-07,1759.379150390625,1775.9654541015625,1737.59716796875,1758.21923828125,10833697,1.0
2021-04-08,1758.191650390625,1785.2001953125,1754.2257080078125,1774.3238525390625,9913094,8.0
2021-04-09,1774.3621826171875,1774.3621826171875,1742.9173583984375,1753.650146484375,8987733,2.0
2021-04-10,1754.8314208984375,1770.578369140625,1746.923828125,1756.0677490234375,8090528,1.0
2021-04-11,1757.1512451171875,1775.953369140625,1751.54345703125,1760.4385986328125,6301767,4.0
2021-04-12,1759.3817138671875,1763.9573974609375,1740.4361572265625,1747.0474853515625,9448083,1.0
2021-04-13,1746.7047119140625,1764.9796142578125,1738.0877685546875,1749.9501953125,13315178,2.0
2021-04-14,1749.7664794921875,1763.2060546875,1743.0679931640625,1753.2598876953125,10518181,1.0
2021-04-15,1753.95361328125,1785.000244140625,1748.4913330078125,1772.2669677734375,11694245,1.0
2021-04-16,1771.626220703125,1803.2275390625,1761.8746337890625,1791.919677734375,13187740,1.0
2021-04-17,1791.83642578125,1819.4610595703125,1789.2171630859375,1810.123291015625,8941616,1.0
2021-04-18,1810.21923828125,1846.14013671875,1767.9605712890625,1799.0377197265625,26980356,19.0
2021-04-19,1799.8336181640625,1824.0531005859375,1773.8270263671875,1782.943115234375,23416814,1.0
2021-04-20,1783.428955078125,1824.9403076171875,1775.4034423828125,1789.64697265625,24779490,2.0
2021-04-21,1789.1224365234375,1815.7386474609375,1786.71826171875,1815.2261962890625,23147865,1.0
2021-04-22,1815.77880859375,1826.35546875,1786.4815673828125,1796.74072265625,33052501,14.0
2021-04-23,1796.3377685546875,1825.144775390625,1781.741943359375,1803.7183837890625,42578384,13.0
2021-04-24,1806.437744140625,1806.8360595703125,1783.5594482421875,1788.9173583984375,17260090,9.0
2021-04-25,1788.8458251953125,1799.397216796875,1777.170654296875,1782.6090087890625,16472100,1.0
2021-04-26,1781.9459228515625,1801.0867919921875,1779.095458984375,1794.0860595703125,25980873,3.0
2021-04-27,1794.4007568359375,1799.9129638671875,1785.4449462890625,1791.416748046875,15171818,2.0
2021-04-28,1791.310546875,1797.836181640625,1775.652099609375,1797.7900390625,15677961,1.0
2021-04-29,1797.3265380859375,1804.368408203125,1779.046630859375,1786.8973388671875,17171031,4.0
2021-04-30,1786.8890380859375,1790.149169921875,1777.8458251953125,1785.0732421875,18115991,1.0
2021-05-01,1784.511962890625,1792.567138671875,1780.4613037109375,1790.3265380859375,11435921,2.0
2021-05-02,1790.2039794921875,1791.3360595703125,1780.06982421875,1784.7379150390625,9950103,1.0
2021-05-03,1786.18212890625,1807.892822265625,1781.0611572265625,1801.700927734375,17213825,3.0
2021-05-04,1801.7572021484375,1805.9107666015625,1779.183349609375,1785.778564453125,24751457,2.0
2021-05-05,1785.9783935546875,1802.248779296875,1780.938232421875,1799.232421875,15971834,1.0
2021-05-06,1799.2647705078125,1839.46923828125,1794.3172607421875,1839.22705078125,18824123,1.0
2021-05-07,1835.7000732421875,1868.0970458984375,1827.5086669921875,1856.898681640625,20259493,1.0
2021-05-08,1860.3765869140625,1873.7109375,1839.616455078125,1863.4766845703125,19156529,1.0
2021-05-09,1866.0914306640625,1898.7889404296875,1848.2861328125,1891.490234375,26219233,1.0
2021-05-10,1891.9476318359375,1900.4881591796875,1849.335693359375,1879.342041015625,32078981,5.0
2021-05-11,1878.240478515625,1899.4190673828125,1853.5013427734375,1861.7752685546875,35574347,4.0
2021-05-12,1861.44384765625,1865.8475341796875,1817.5992431640625,1829.0098876953125,26055272,2.0
2021-05-13,1823.003173828125,1865.2642822265625,1811.623046875,1862.1878662109375,38944215,1.0
2021-05-14,1858.71826171875,1878.3094482421875,1849.618408203125,1869.8251953125,24598959,1.0
2021-05-15,1870.08447265625,1920.5765380859375,1861.686767578125,1882.572021484375,31037773,1.0
2021-05-16,1881.97607421875,2025.2420654296875,1879.193603515625,1948.3424072265625,45338103,1.0
2021-05-17,1941.660888671875,2035.1181640625,1882.1357421875,1894.629150390625,73733116,183.0
2021-05-18,1898.9117431640625,1910.1368408203125,1869.3726806640625,1878.7864990234375,45186298,4.0
2021-05-19,1878.894287109375,1901.9488525390625,1848.4146728515625,1874.39794921875,96994899,1.0
2021-05-20,1870.7593994140625,1902.447998046875,1869.48779296875,1888.3106689453125,60082682,1.0
2021-05-21,1883.2816162109375,1908.4635009765625,1871.2958984375,1904.6207275390625,53229162,1.0
2021-05-22,1904.610107421875,1916.7137451171875,1889.598876953125,1905.8787841796875,32829139,4.0
2021-05-23,1903.72119140625,1909.495849609375,1876.9134521484375,1895.643310546875,52428144,2.0
2021-05-24,1897.830322265625,1900.3048095703125,1876.3729248046875,1882.6553955078125,43839698,1.0
2021-05-25,1882.79345703125,1911.2860107421875,1876.70166015625,1903.5389404296875,40764568,1.0
2021-05-26,1900.482666015625,1920.8828125,1900.482666015625,1905.4195556640625,25872258,2.0
2021-05-27,1907.4864501953125,1916.7900390625,1897.066650390625,1903.9447021484375,24216632,1.0
2021-05-28,1906.2257080078125,1923.0904541015625,1891.914306640625,1919.7454833984375,37570577,1.0
2021-05-29,1922.2998046875,1940.3450927734375,1909.34423828125,1933.5107421875,30581331,171.0
2021-05-30,1933.5972900390625,1936.593994140625,1914.1763916015625,1914.8497314453125,24268127,170.0
2021-05-31,1914.3525390625,1924.12353515625,1911.341552734375,1919.001953125,27297111,169.0
2021-06-01,1917.963134765625,1922.37451171875,1898.3853759765625,1909.9725341796875,26446590,168.0
2021-06-02,1912.697509765625,1915.4171142578125,1901.41943359375,1912.6763916015625,18989818,8.0
2021-06-03,1912.8756103515625,1915.1162109375,1877.1282958984375,1878.759765625,22907718,7.0
2021-06-04,1880.0133056640625,1907.3092041015625,1869.721923828125,1904.272705078125,21525936,4.0
2021-06-05,1903.984375,1905.51171875,1886.4613037109375,1901.0975341796875,20700245,1.0
2021-06-06,1902.717529296875,1906.85498046875,1896.0296630859375,1900.193115234375,15046194,2.0
2021-06-07,1900.2110595703125,1906.6229248046875,1888.06982421875,1899.59228515625,22704431,1.0
2021-06-08,1898.74560546875,1908.317138671875,1891.1402587890625,1895.1422119140625,34528238,2.0
2021-06-09,1896.4620361328125,1906.7679443359375,1892.55078125,1894.1195068359375,26706944,1.0
2021-06-10,1894.1678466796875,1921.70947265625,1880.1153564453125,1900.44873046875,25523982,159.0
2021-06-11,1900.385986328125,1912.673095703125,1881.948974609375,1886.4014892578125,20562770,158.0
2021-06-12,1888.669189453125,1894.802490234375,1880.2452392578125,1891.8931884765625,17048410,1.0
2021-06-13,1891.9334716796875,1896.7706298828125,1877.2828369140625,1880.472900390625,18642564,1.0
2021-06-14,1880.5858154296875,1912.1612548828125,1854.8824462890625,1907.740234375,19656628,155.0
2021-06-15,1871.5465087890625,1888.8837890625,1857.213134765625,1884.215576171875,18008067,154.0
2021-06-16,1859.8858642578125,1868.5277099609375,1816.5863037109375,1824.7933349609375,18068250,148.0
2021-06-17,1825.0640869140625,1829.837158203125,1778.37255859375,1792.1243896484375,21630085,27.0
2021-06-18,1792.1781005859375,1808.54931640625,1767.0230712890625,1777.2474365234375,22084437,18.0
2021-06-19,1777.340087890625,1781.3424072265625,1769.0426025390625,1774.2197265625,10930045,2.0
2021-06-20,1773.95166015625,1780.7227783203125,1767.568359375,1780.1142578125,16086855,1.0
2021-06-21,1779.5941162109375,1799.322021484375,1774.712158203125,1785.3472900390625,35413443,12.0
2021-06-22,1787.6968994140625,1798.06591796875,1774.6392822265625,1781.7249755859375,32025992,11.0
2021-06-23,1781.709228515625,1794.6700439453125,1778.5162353515625,1791.8291015625,19207935,5.0
2021-06-24,1783.2122802734375,1792.264404296875,1774.0963134765625,1777.6278076171875,13068262,1.0
2021-06-25,1777.7890625,1792.9539794921875,1775.16455078125,1778.208984375,19928345,3.0
2021-06-26,1778.109130859375,1784.3394775390625,1773.015869140625,1782.424072265625,14082034,1.0
2021-06-27,1784.5518798828125,1792.6470947265625,1776.0313720703125,1791.3978271484375,15499254,1.0
2021-06-28,1791.60546875,1795.094970703125,1774.0577392578125,1785.6807861328125,17608311,4.0
2021-06-29,1785.4659423828125,1790.5526123046875,1761.631103515625,1767.57275390625,19571278,3.0
2021-06-30,1766.94384765625,1785.209716796875,1758.1883544921875,1777.649658203125,21325455,1.0
2021-07-01,1777.618408203125,1785.90087890625,1772.21435546875,1777.287353515625,14674335,1.0
2021-07-02,1777.2613525390625,1797.2745361328125,1776.9364013671875,1792.817138671875,13968927,1.0
2021-07-03,1792.7154541015625,1802.460693359375,1787.9512939453125,1793.237060546875,10445867,2.0
2021-07-04,1792.8035888671875,1800.18701171875,1788.197998046875,1794.2821044921875,13963898,1.0
2021-07-05,1794.4635009765625,1804.7503662109375,1787.858154296875,1793.3770751953125,20907657,1.0
2021-07-06,1793.18701171875,1815.840576171875,1793.1248779296875,1800.3873291015625,20335183,2.0
2021-07-07,1800.548828125,1813.69580078125,1796.8829345703125,1806.795166015625,12614683,1.0
2021-07-08,1807.495361328125,1828.7283935546875,1803.0631103515625,1812.3878173828125,26533149,6.0
2021-07-09,1812.420654296875,1817.1453857421875,1803.137451171875,1815.319091796875,11059538,1.0
2021-07-10,1815.1358642578125,1819.60009765625,1806.0804443359375,1810.311279296875,8652303,4.0
2021-07-11,1810.1646728515625,1819.3436279296875,1809.792236328125,1812.1490478515625,7776836,3.0
2021-07-12,1812.07080078125,1815.2696533203125,1798.3505859375,1809.2647705078125,11005269,1.0
2021-07-13,1809.2147216796875,1819.19970703125,1804.4437255859375,1811.8848876953125,10266482,1.0
2021-07-14,1811.6519775390625,1837.8837890625,1807.5758056640625,1832.211669921875,21948654,2.0
2021-07-15,1832.3233642578125,1837.7362060546875,1824.9932861328125,1833.6982421875,17440494,1.0
2021-07-16,1837.474365234375,1839.0704345703125,1812.5269775390625,1813.020263671875,18080759,52.0
2021-07-17,1812.960205078125,1820.2490234375,1811.8765869140625,1814.796630859375,9593800,1.0
2021-07-18,1814.760009765625,1821.4136962890625,1811.48095703125,1819.1197509765625,9632180,1.0
2021-07-19,1818.612060546875,1821.8170166015625,1798.3023681640625,1818.741455078125,15034145,1.0
2021-07-20,1818.6788330078125,1832.742431640625,1801.1427001953125,1810.37890625,27358287,9.0
2021-07-21,1810.3963623046875,1817.81884765625,1804.339111328125,1807.655517578125,19000267,5.0
2021-07-22,1807.6578369140625,1815.5457763671875,1797.9771728515625,1807.7908935546875,11692362,2.0
2021-07-23,1807.781005859375,1813.999755859375,1799.3360595703125,1812.4478759765625,15115734,1.0
2021-07-24,1812.4891357421875,1815.56591796875,1805.758056640625,1814.7191162109375,10061345,2.0
2021-07-25,1813.8731689453125,1815.1800537109375,1805.36767578125,1811.1083984375,8678456,1.0
2021-07-26,1810.5538330078125,1821.8087158203125,1797.4356689453125,1803.3233642578125,24422593,3.0
2021-07-27,1803.4351806640625,1811.0885009765625,1799.7537841796875,1809.428955078125,14063984,1.0
2021-07-28,1809.179443359375,1817.6251220703125,1801.976806640625,1812.7509765625,14013330,1.0
2021-07-29,1812.8089599609375,1837.64697265625,1812.8089599609375,1835.00390625,11824313,1.0
2021-07-30,1834.878662109375,1838.751708984375,1817.1368408203125,1824.8564453125,14742489,38.0
2021-07-31,1823.49853515625,1826.7198486328125,1815.9754638671875,1820.9815673828125,9457171,4.0
2021-08-01,1819.2281494140625,1823.7337646484375,1813.2283935546875,1815.2591552734375,10774263,3.0
2021-08-02,1814.7247314453125,1823.2177734375,1808.4095458984375,1819.3931884765625,11047506,2.0
2021-08-03,1819.359130859375,1819.6513671875,1808.71923828125,1813.1934814453125,10057284,1.0
2021-08-04,1813.3055419921875,1835.6944580078125,1811.4249267578125,1817.7257080078125,12455166,33.0
2021-08-05,1818.5013427734375,1818.599853515625,1804.5765380859375,1808.2391357421875,13105198,22.0
2021-08-06,1808.7540283203125,1810.830810546875,1766.4422607421875,1772.1566162109375,21822746,18.0
2021-08-07,1772.196533203125,1779.4130859375,1767.4923095703125,1775.0244140625,15541195,6.0
2021-08-08,1775.056396484375,1778.409912109375,1703.493896484375,1730.06982421875,22051026,5.0
2021-08-09,1731.1080322265625,1757.7503662109375,1722.275634765625,1742.0550537109375,20547946,2.0
2021-08-10,1743.5360107421875,1748.71044921875,1730.14013671875,1738.4884033203125,13446728,1.0
2021-08-11,1738.55419921875,1763.1822509765625,1733.6744384765625,1757.62353515625,13931435,1.0
2021-08-12,1757.6307373046875,1764.5191650390625,1747.2979736328125,1759.498046875,17383332,1.0
2021-08-13,1760.755615234375,1786.1220703125,1756.0704345703125,1784.1436767578125,14862079,3.0
2021-08-14,1783.54296875,1785.4461669921875,1773.64306640625,1777.249755859375,8840025,2.0
2021-08-15,1776.037841796875,1782.0224609375,1773.691650390625,1780.3812255859375,12703578,1.0
2021-08-16,1780.9727783203125,1792.8101806640625,1773.9365234375,1792.1439208984375,12588765,1.0
2021-08-17,1792.2122802734375,1800.7974853515625,1782.362060546875,1786.0380859375,15933727,1.0
2021-08-18,1786.043701171875,1801.7213134765625,1781.662841796875,1790.8045654296875,16122870,5.0
2021-08-19,1790.6070556640625,1793.5537109375,1778.0682373046875,1781.8507080078125,12609841,4.0
2021-08-20,1782.9649658203125,1792.1982421875,1781.0340576171875,1785.8162841796875,12017527,1.0
2021-08-21,1786.625244140625,1793.2196044921875,1781.7310791015625,1787.724609375,8599703,2.0
2021-08-22,1788.765625,1789.666015625,1779.612548828125,1783.3052978515625,7573547,1.0
2021-08-23,1783.320068359375,1810.0970458984375,1782.438720703125,1807.3992919921875,12451816,1.0
2021-08-24,1807.4849853515625,1811.6429443359375,1801.957763671875,1803.46142578125,9233163,3.0
2021-08-25,1803.4039306640625,1805.3380126953125,1789.32373046875,1797.6529541015625,10154869,2.0
2021-08-26,1797.6376953125,1805.2706298828125,1785.8577880859375,1800.8267822265625,15463173,1.0
2021-08-27,1798.7894287109375,1823.0679931640625,1792.8656005859375,1821.8453369140625,16014339,1.0
2021-08-28,1822.7208251953125,1825.9044189453125,1817.3394775390625,1821.3150634765625,6314848,1.0
2021-08-29,1821.342529296875,1826.527587890625,1815.9056396484375,1821.15869140625,7277554,5.0
2021-08-30,1821.2449951171875,1825.9918212890625,1812.4564208984375,1816.09228515625,10142789,1.0
2021-08-31,1816.01416015625,1825.99609375,1808.8349609375,1816.962646484375,12983934,3.0
2021-09-01,1817.0390625,1824.8995361328125,1813.8857421875,1820.7412109375,12248454,2.0
2021-09-02,1820.75927734375,1823.0223388671875,1811.19970703125,1814.783935546875,10707698,1.0
2021-09-03,1816.436279296875,1832.6900634765625,1805.768798828125,1829.589599609375,22750136,1.0
2021-09-04,1830.486572265625,1834.9625244140625,1823.8114013671875,1825.9962158203125,8410754,2.0
2021-09-05,1824.753173828125,1833.6607666015625,1822.8658447265625,1829.5711669921875,9640551,1.0
2021-09-06,1829.503662109375,1847.358642578125,1820.45849609375,1825.732421875,17111466,65.0
2021-09-07,1825.785888671875,1830.7261962890625,1787.39892578125,1793.2373046875,24164001,63.0
2021-09-08,1791.9375,1803.049072265625,1784.792236328125,1788.510986328125,17014251,1.0
2021-09-09,1790.532958984375,1803.6629638671875,1781.6859130859375,1797.1707763671875,14380155,1.0
2021-09-10,1796.2078857421875,1805.314697265625,1790.3531494140625,1793.5579833984375,16141528,2.0
2021-09-11,1794.6387939453125,1801.290283203125,1790.033447265625,1799.9864501953125,9556005,1.0
2021-09-12,1800.808837890625,1809.991455078125,1792.05712890625,1793.3717041015625,14217477,2.0
2021-09-13,1792.4931640625,1805.6875,1789.178955078125,1799.640869140625,19092301,1.0
2021-09-14,1799.4512939453125,1813.5592041015625,1791.352294921875,1804.0791015625,15873922,38.0
2021-09-15,1804.9168701171875,1810.39111328125,1795.8895263671875,1797.7125244140625,12700677,37.0
2021-09-16,1798.91259765625,1801.888916015625,1756.782470703125,1764.6749267578125,15561209,28.0
2021-09-17,1764.8651123046875,1775.892578125,1755.24658203125,1763.3682861328125,12022000,3.0
2021-09-18,1764.40185546875,1770.6988525390625,1758.434326171875,1766.19970703125,8946452,1.0
2021-09-19,1767.123779296875,1775.095458984375,1762.0003662109375,1764.639892578125,7225830,1.0
2021-09-20,1764.823486328125,1779.0108642578125,1749.792236328125,1779.0108642578125,29473551,1.0
2021-09-21,1775.7987060546875,1788.2626953125,1762.2783203125,1783.0718994140625,27343512,1.0
2021-09-22,1783.146240234375,1790.97900390625,1770.1170654296875,1770.1170654296875,18581848,21.0
2021-09-23,1771.0843505859375,1783.45654296875,1745.7398681640625,1756.9583740234375,17814384,15.0
2021-09-24,1756.888671875,1767.349853515625,1749.5653076171875,1760.4617919921875,17141143,3.0
2021-09-25,1760.430419921875,1764.3106689453125,1753.4620361328125,1757.777099609375,8214268,2.0
2021-09-26,1757.7882080078125,1761.8663330078125,1752.673583984375,1757.343505859375,11874829,1.0
2021-09-27,1758.2293701171875,1769.6492919921875,1754.26708984375,1758.7950439453125,10852928,3.0
2021-09-28,1758.8519287109375,1761.827880859375,1739.031005859375,1744.6593017578125,10457398,2.0
2021-09-29,1745.5057373046875,1754.5887451171875,1730.9393310546875,1739.632080078125,10250575,1.0
2021-09-30,1739.570068359375,1770.1256103515625,1730.7413330078125,1762.3388671875,13468936,1.0
2021-10-01,1763.30419921875,1770.60595703125,1757.1798095703125,1764.2247314453125,13632243,2.0
2021-10-02,1765.3297119140625,1769.3765869140625,1762.1214599609375,1764.76416015625,7177046,1.0
2021-10-03,1764.49169921875,1774.411376953125,1762.2109375,1771.450927734375,6460085,1.0
2021-10-04,1771.3673095703125,1779.832763671875,1756.4027099609375,1772.8345947265625,15832644,4.0
2021-10-05,1772.7413330078125,1775.085205078125,1755.5296630859375,1764.83642578125,10674270,3.0
2021-10-06,1764.7783203125,1770.7852783203125,1753.60595703125,1765.7857666015625,15374008,1.0
2021-10-07,1765.6253662109375,1771.8818359375,1756.447265625,1759.6138916015625,9937474,1.0
2021-10-08,1759.6612548828125,1784.4774169921875,1756.27734375,1762.0914306640625,12191908,5.0
2021-10-09,1762.1942138671875,1767.5391845703125,1760.0360107421875,1763.21142578125,6873062,2.0
2021-10-10,1762.033203125,1765.992431640625,1758.232177734375,1760.6171875,7375968,1.0
2021-10-11,1759.7821044921875,1767.63916015625,1756.283935546875,1761.1605224609375,11844622,1.0
2021-10-12,1761.2432861328125,1772.8330078125,1757.6317138671875,1763.9539794921875,10462835,1.0
2021-10-13,1764.1673583984375,1799.912109375,1763.867919921875,1794.2813720703125,10002597,1.0
2021-10-14,1796.2005615234375,1807.303466796875,1787.849609375,1801.122314453125,11601253,8.0
2021-10-15,1800.1160888671875,1803.17041015625,1768.5224609375,1773.47998046875,20040781,7.0
2021-10-16,1773.49560546875,1776.5863037109375,1768.1348876953125,1771.126220703125,14377319,1.0
2021-10-17,1771.0926513671875,1776.87890625,1768.9200439453125,1775.52978515625,12598239,1.0
2021-10-18,1776.5390625,1779.0096435546875,1765.511474609375,1769.10888671875,14355577,1.0
2021-10-19,1770.0447998046875,1786.9205322265625,1768.645751953125,1776.2271728515625,15945015,1.0
2021-10-20,1776.2491455078125,1792.92236328125,1774.478759765625,1783.81005859375,18557622,1.0
2021-10-21,1782.9422607421875,1793.8560791015625,1779.73095703125,1786.9849853515625,17161130,1.0
2021-10-22,1786.9764404296875,1819.0924072265625,1785.864990234375,1796.9058837890625,17642503,14.0
2021-10-23,1796.84375,1802.8841552734375,1792.6170654296875,1800.686767578125,10231350,2.0
2021-10-24,1800.638916015625,1802.808349609375,1793.4820556640625,1801.7672119140625,10881888,1.0
2021-10-25,1801.61572265625,1817.989501953125,1797.3375244140625,1811.04541015625,11344537,11.0
2021-10-26,1810.915771484375,1813.0057373046875,1786.3909912109375,1795.498291015625,15114005,10.0
2021-10-27,1795.4765625,1806.3642578125,1790.10546875,1802.48779296875,17881852,1.0
2021-10-28,1802.4346923828125,1812.1905517578125,1797.0341796875,1801.9378662109375,19240447,8.0
2021-10-29,1802.048828125,1804.987548828125,1774.515869140625,1782.1077880859375,16550822,7.0
2021-10-30,1782.138427734375,1788.7564697265625,1778.0640869140625,1786.8023681640625,13099126,2.0
2021-10-31,1786.9697265625,1788.591552734375,1779.8189697265625,1779.9617919921875,13322278,1.0
2021-11-01,1779.89501953125,1795.4385986328125,1779.6663818359375,1791.763427734375,11974047,1.0
2021-11-02,1791.5911865234375,1796.9317626953125,1784.57861328125,1791.566650390625,14314738,2.0
2021-11-03,1790.6053466796875,1790.819580078125,1764.69677734375,1779.2532958984375,19547283,1.0
2021-11-04,1779.2137451171875,1797.4798583984375,1774.0673828125,1793.7249755859375,15311993,1.0
2021-11-05,1793.5732421875,1821.7999267578125,1790.9698486328125,1819.751953125,17416893,1.0
2021-11-06,1819.7691650390625,1822.7943115234375,1813.6170654296875,1819.352294921875,12105703,1.0
2021-11-07,1821.6395263671875,1824.2764892578125,1814.610107421875,1819.772216796875,17484410,1.0
2021-11-08,1819.7685546875,1829.8035888671875,1816.137451171875,1827.908447265625,35492837,1.0
2021-11-09,1825.8984375,1837.60546875,1824.5059814453125,1832.244140625,53818408,1.0
2021-11-10,1832.3814697265625,1865.6268310546875,1824.768798828125,1852.2694091796875,70248319,1.0
2021-11-11,1853.177734375,1870.38037109375,1845.6551513671875,1865.5245361328125,34828984,1.0
2021-11-12,1863.211669921875,1874.281494140625,1846.52099609375,1869.0059814453125,17731828,1.0
2021-11-13,1871.248046875,1876.6558837890625,1867.6107177734375,1873.7392578125,10698392,2.0
2021-11-14,1873.6175537109375,1875.7891845703125,1865.6114501953125,1872.4244384765625,12857674,1.0
2021-11-15,1872.7664794921875,1878.58837890625,1862.6729736328125,1869.0604248046875,26138854,1.0
